"Locale","Image","Title","ASIN","Monthly Sales Trends: Bought in past month","Buy Box: Buy Box Seller","Last Price Change","Sales Rank: 30 days drop %","Buy Box: % Top Seller 90 days","Buy Box: Current","Buy Box: 90 days avg.","New, 3rd Party FBA: Current","Amazon: Current","Buy Box: Stock","Sales Rank: Drops last 90 days","Sales Rank: Subcategory Sales Ranks","Sales Rank: 90 days drop %","Sales Rank: 30 days avg.","Sales Rank: Current","Sales Rank: 90 days avg.","Buy Box: 90 days drop %","Buy Box: 30 days drop %","Buy Box: 90 days OOS","Buy Box: Strikethrough Price","Monthly Sales Trends: 90 days change % monthly sold","Reviews: Rating Count","New, 3rd Party FBM: Stock","Reviews: Rating Count - 90 days drop %","Reviews: Review Count - Format Specific","Buy Box: Shipping Country","Reviews: Rating","Sales Rank: Display Group","Buy Box: % Amazon 90 days","New, 3rd Party FBA: Stock","Buy Box: Winner Count 90 days","New, 3rd Party FBA: 90 days avg.","Buy Box: Standard Deviation 90 days","Buy Box: Flipability 90 days","Buy Box: Is FBA","Buy Box: Unqualified","Buy Box: Prime Eligible","Amazon: Stock","Amazon: 90 days OOS","New, 3rd Party FBA: 30 days avg.","New, 3rd Party FBA: 90 days drop %","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","Total Offer Count","New, 3rd Party FBM: Current","New, 3rd Party FBM: 90 days avg.","New, 3rd Party FBM: 90 days drop %","New Offer Count: Current","New, Prime exclusive: Current","New, Prime exclusive: 30 days avg.","New, Prime exclusive: 90 days avg.","New, Prime exclusive: 90 days drop %","Lightning Deals: Current","Used: Current","Used: 90 days avg.","Used: 90 days drop %","Used: 90 days OOS","Used, like new: Current","Used, like new: 90 days avg.","Used, like new: 90 days drop %","Used, very good: Current","Used, very good: 90 days avg.","Used, very good: 90 days drop %","Used, good: Current","Used, good: 90 days avg.","Used, good: 90 days drop %","Used, acceptable: Current","Used, acceptable: 90 days avg.","Used, acceptable: 90 days drop %","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","Warehouse Deals: 90 days drop %","List Price: Current","List Price: 30 days avg.","List Price: 90 days avg.","List Price: 90 days drop %","New Offer Count: 30 days avg.","New Offer Count: 90 days avg.","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","Categories: Root","Categories: Sub","Categories: Tree","Website Display Group: Name","Website Display Group: Identifier","Product Codes: EAN","Product Codes: GTIN","Product Codes: UPC","Product Codes: PartNumber","Parent ASIN","Type","Manufacturer","Brand","Brand Store Name","Brand Store URL Name","Model","Variation Attributes","Color","Size","Unit Details: Unit Value","Unit Details: Unit Type","Scent","Item Form","Pattern","Style","Material","Item Type","Target Audience","Recommended Uses","Specific Uses","Product Benefit","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Included Components","Ingredients","Active Ingredients","Special Ingredients","Safety Warning","Batteries Required","Batteries Included","Hazardous Materials","Is HazMat","Is heat sensitive","Adult Product","Is Merch on Demand","Trade-In Eligible","Deals: Deal Type","Deals: Badge","Buy Box: Subscribe & Save","One Time Coupon: Absolute","One Time Coupon: Percentage","One Time Coupon: Subscribe & Save %","Business Discount: Percentage"
"co.uk","https://m.media-amazon.com/images/I/61yGcBLrepL.jpg;https://m.media-amazon.com/images/I/316VCyRweUL.jpg","Philips CANbus adapter LED (H7), 3-in-1 solution, set of 2","B0CHXC967P","","-","2026/01/04 00:08","-3 %","0 %","","","","","","8","# 372 | Top 5% | Special Bulbs","-7 %","141772","146703","137043","","","100 %","-","","694","","","-","","4.4","automotive_display_on_website","0 %","","0","","-","5","no","yes","no","","100 %","","","3.09","14.92 %","-","0","","","","","","","","","","","","","100 %","","","","","","","","","","","","","","","","24.99","24.99","24.99","0 %","","","","","2023/10/03","2023/09/12","Automotive","Special Bulbs","Automotive › Car Parts › Lights, Bulbs & Indicators › Light Bulbs › Special Bulbs","Automotive Parts and Accessories","automotive_display_on_website","6974260728377","06974260728377","","18952X2","","VEHICLE_LIGHT_BULB","Lumileds","PHILIPS","PHILIPS","Philips","72837794","","multi","H7","2","count","","","","H7","","","","","","","","","","","","2","","","","","1697","450","1","1","","Set of 2 LED CANbus adapters","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/51TPwhxg+QL.jpg","Bach:Coffee/Peasant Cant","B00000E2UI","","-","2026/07/27 18:40","-126 %","54 %","","20.00","","","","2","# 298 | Top 4% | Cantatas","3 %","64786","146732","150510","","","41 %","-","","11","","","-","","4.3","music_display_on_website","0 %","","2","20.00","-","7","no","yes","no","","100 %","","","1.70","15 %","-","4","","36.14","","","","","","","","6.20","5.27","-18 %","0 %","","10.60","","","6.48","","","6.48","","","","","","","","","","","","","1","4","3","2011/06/29","2006/10/14","CDs & Vinyl","Cantatas","CDs & Vinyl › Styles › Classical › Choral › Cantatas","Music","music_display_on_website","0028941288226","","028941288226","984095576","","ABIS_MUSIC","I.M.S Records","PHILIPS","","","","","","","","","","","","","","","","","","","","import","","Marriner:Asmf: Artist","audioCD","1","","","1986-01-10","","249","80","0","","","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/51nd3rUAmPL.jpg","Philips SpeechExec 11 Basic Transcription Box Software LFH4622/00 (2 year subscription included)","B084L1XWN5","","Amazon","2026/07/25 05:00","13 %","100 %","109.99","109.99","","109.99","6","8","# 219 | Top 3% | Digital Voice Recorders","8 %","168325","146769","159437","0 %","0 %","0 %","-","","17","","-6 %","-","","4.2","office_product_display_on_website","100 %","43","1","","-","4","yes","no","yes","6","0 %","","","1.86","15 %","16.50","2","197.15","188.38","-5 %","2","","","","","","","","","100 %","","","","","","","","","","","","","","","","109.99","109.99","109.99","0 %","2","2","","","2020/05/22","2020/02/11","Stationery & Office Supplies","Digital Voice Recorders","Stationery & Office Supplies › Office Electronics › Voice Recorders & Accessories › Digital Voice Recorders","Office Product","office_product_display_on_website","9120056503568","09120056503568","","LFH4622/00","","PHYSICAL_SOFTWARE","Speech Processing Solutions GmbH","PHILIPS","PHILIPS","Philips","LFH4622/00","","","","","","","","","Basic","","","","","","","","","","","","1","","","2020-02-04","","153","20","1","94","","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/61KG2gFkcvL.jpg;https://m.media-amazon.com/images/I/61MczZCZy6L.jpg;https://m.media-amazon.com/images/I/51mExm-c3GL.jpg;https://m.media-amazon.com/images/I/71nhnVrfWkL.jpg;https://m.media-amazon.com/images/I/61Ofi6ItQkL.jpg;https://m.media-amazon.com/images/I/71HyeONVUeL.jpg;https://m.media-amazon.com/images/I/71xGL04D19L.jpg;https://m.media-amazon.com/images/I/71ZzQfhQ95L.jpg;https://m.media-amazon.com/images/I/61atCe+rV4L.jpg","Philips Sonicare 2100 Electric Toothbrush - Black, 14-Day Long Battery Life, Rechargeable, HX4021/02","B0GZX84CH7","","Royal Oak Goods (100%) / A3PLWVHV1E92IQ","2026/07/26 06:30","-51 %","53 %","35.90","31.03","31.69","","36","8","# 388 | Top 5% | Sonic","-62 %","96985","146774","90755","-16 %","-11 %","26 %","-","","3","","-200 %","-","","4.6","health_and_beauty_display_on_website","0 %","38","7","30.11","3.10","59","yes","no","yes","","100 %","31.83","-5 %","3.08","15.01 %","5.39","2","","","","2","","","","","","","","","100 %","","","","","","","","","","","","","","","","","","","","2","2","","","2026/05/07","2026/05/20","Health & Personal Care","Sonic","Health & Personal Care › Dental Care › Toothbrushes & Accessories › Electric Toothbrushes & Accessories › Electric Toothbrushes › Sonic","Health and Beauty","health_and_beauty_display_on_website","8720689050852","","","HX4021/04.","B0H2JSS542","TOOTHBRUSH","philips","PHILIPS","PHILIPS","Philips","","Color: Black;","Black","1 count (Pack of 1)","1","count","","","","","","","","","","","","","","","","1","","","","","1319","300","","198","","1 x Philips Sonicare 2100 series handle, 1 x C1 SimplyClean brush head, 1 x USB charging cable.","","","","","no","no","Proper Shipping Name: LITHIUM ION BATTERIES CONTAINED IN EQUIPMENT; United Nations Regulatory Id: UN3481; Regulatory Packing Group: II; Transportation Regulatory Class: 9; Exception: AE_SmallLithiumIonBatteryInEquipment, AU_SmallLithiumIonBatteryInEquipment, BE_SmallLithiumIonBatteryInEquipment, BR_SmallLithiumIonBatteryInEquipment, CA_SmallLithiumIonBatteryInEquipment, CN_SmallLithiumIonBatteryInEquipment, DE_SmallLithiumIonBatteryInEquipment, EG_SmallLithiumIonBatteryInEquipment, ES_SmallLithiumIonBatteryInEquipment, FR_SmallLithiumIonBatteryInEquipment, GB_SmallLithiumIonBatteryInEquipment, IE_SmallLithiumIonBatteryInEquipment, IN_SmallLithiumIonBatteryInEquipment, IT_SmallLithiumIonBatteryInEquipment, JP_SmallLithiumIonBatteryInEquipment, MX_SmallLithiumIonBatteryInEquipment, NL_SmallLithiumIonBatteryInEquipment, PL_SmallLithiumIonBatteryInEquipment, SA_SmallLithiumIonBatteryInEquipment, SE_SmallLithiumIonBatteryInEquipment, SG_SmallLithiumIonBatteryInEquipment, TH_SmallLithiumIonBatteryInEquipment, TR_SmallLithiumIonBatteryInEquipment, US_SmallLithiumIonBatteryInEquipment, ZA_SmallLithiumIonBatteryInEquipment;","yes","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/41JvaKqSHML.jpg;https://m.media-amazon.com/images/I/41S8ZwbohIL.jpg;https://m.media-amazon.com/images/I/41duWyYSfiL.jpg","Philips 10 Pack Classic LED Clear Filament Candle 4.3W (40W) B22 BC Large Bayonet Cap 2700k Warm White | 470 Lumen | 15000 Hours | Car Air Freshener Included | 80+ CRI","B09N9X1Q73","","-","2024/08/28 09:08","0 %","0 %","","","","","","0","# 19,033 | Top 13% | LED Bulbs","-8 %","146809","146809","136161","","","100 %","-","","6","","","-","","3.7","lighting_display_on_website","0 %","","0","","-","5","no","yes","no","","100 %","","","-","","-","0","","","","","","","","","","","","","100 %","","","","","","","","","","","","","","","","","","","","","","","","2021/12/22","2023/10/23","Lighting","LED Bulbs","Lighting › Light Bulbs › LED Bulbs","Lighting","lighting_display_on_website","8718698990375","","","","","LIGHT_BULB","","PHILIPS","","","","","","10 Count (Pack of 1)","","","","","","","","","","","","","","","","","","1","","","","","","","10","","","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/516Oa+9O8GL.jpg;https://m.media-amazon.com/images/I/91SC4RoVwsL.jpg;https://m.media-amazon.com/images/I/51O6SBjw1qL.jpg","Philips LED Classic Filament Warm White Light Bulb, Glass, Clear, E27, 4 W","B01I9G1Y5Q","","-","2025/12/21 01:54","0 %","0 %","","","","","","0","# 19,171 | Top 13% | LED Bulbs","-2 %","146199","146856","144235","","","100 %","-","","135","","","36","","4.3","lighting_display_on_website","0 %","","0","","-","5","no","yes","no","","100 %","","","1.70","13.02 %","-","0","","","","","","","","","","","","","100 %","","","","","","","","","","","","","","","","4.99","4.99","4.99","0 %","","","","","2024/04/21","2016/07/26","Lighting","LED Bulbs","Lighting › Light Bulbs › LED Bulbs","Lighting","lighting_display_on_website","0929001890017, 8718696573815","08718696573815","929001890017","929001237158","B0774KT9YB","LIGHT_BULB","Signify","PHILIPS","PHILIPS","Philips","8718696573815","","Clear","1 Count (Pack of 1)","1","count","","","","Vintage","Glass","","","","","","","","","","","1","","","","Italian: Manual; German: Manual; French: Manual; English: Manual; Spanish: Manual","28","80","1","62400","65","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/51+NQYxBI6L.jpg;https://m.media-amazon.com/images/I/61OBJwB460L.jpg;https://m.media-amazon.com/images/I/51FieECrfXL.jpg;https://m.media-amazon.com/images/I/51uBkBsTo3L.jpg;https://m.media-amazon.com/images/I/51Bh3MBZlpL.jpg","PHILIPS Master TL5 High Output 90 De Luxe 22.5W G5A Cold Lighting Fluorescent Bulb","B0016PK1V6","","-","2025/02/26 19:24","-6 %","0 %","","","","","","1","# 2,491 | Top 20% | Fluorescent & Neon Tubes","-4 %","138538","146906","140668","","","100 %","-","","1","","","-","","5","lighting_display_on_website","0 %","","0","","-","5","no","no","no","","100 %","","","2.20","13.29 %","-","0","","","","","","","","","","","","","100 %","","","","","","","","","","","","","","","","0.00","0.00","0.00","0 %","","","","","2019/05/20","2012/08/09","Lighting","Fluorescent & Neon Tubes","Lighting › Light Bulbs › Fluorescent & Neon Tubes","Lighting","lighting_display_on_website","8711500261304","08711500261304","","26130400","","LIGHT_BULB","Philips","PHILIPS","PHILIPS","Philips","26130400","","965 Tageslichtweiss","","1","count","","","","","","","","","","","","","","","","10","","","","","","399","1","141","54","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/71XnYFtTZEL.jpg;https://m.media-amazon.com/images/I/71WrZYns3oL.jpg;https://m.media-amazon.com/images/I/71X8hPxQ6SL.jpg;https://m.media-amazon.com/images/I/71NTXES+nmL.jpg;https://m.media-amazon.com/images/I/81lvpX5beaL.jpg;https://m.media-amazon.com/images/I/6185GafIZCL.jpg;https://m.media-amazon.com/images/I/71nTfU6vSyL.jpg;https://m.media-amazon.com/images/I/71Ije0Xjv8L.jpg;https://m.media-amazon.com/images/I/719PKJeDH+L.jpg","Philips Hx9914/55 Sonicare Diamond Clean 9000 Dual Pack, Rechargeable Tooth Brushes, 4 Modes, 3 Intensities, White","B087VNM87W","","-","2025/09/19 01:04","-39 %","0 %","","","","","","8","# 389 | Top 5% | Sonic","-25 %","106056","146968","117147","","","100 %","-","","3639","","","-","","4.1","health_and_beauty_display_on_website","0 %","","0","","-","5","no","yes","no","","100 %","","","3.41","15 %","-","0","","","","","","","","","","","","","100 %","","","","","","","","","","","","","","","","569.99","569.99","569.99","0 %","","","","","2020/05/14","2020/05/19","Health & Personal Care","Sonic","Health & Personal Care › Dental Care › Toothbrushes & Accessories › Electric Toothbrushes & Accessories › Electric Toothbrushes › Sonic","Health and Beauty","health_and_beauty_display_on_website","8710103938088","08710103938088","","HX9914/55","B0BL74B8WQ","TOOTHBRUSH","Philips Consumer Lifestyle B.V.","PHILIPS","Philips","Philips","HX9914/55","","White","1 count (Pack of 1)","1","count","","","","White & White","","","","","","","","","","","","1","","","2020-04-20","","5559","1212","1","4867","894","Charger, Battery","","","","Warning: Do not use for any purpose other than dental care. Please replace the brush head regularly.","no","no","Proper Shipping Name: LITHIUM ION BATTERIES CONTAINED IN EQUIPMENT; United Nations Regulatory Id: UN3481; Regulatory Packing Group: II; Transportation Regulatory Class: 9; Exception: AE_SmallLithiumIonBatteryInEquipment, AU_SmallLithiumIonBatteryInEquipment, BE_SmallLithiumIonBatteryInEquipment, BR_SmallLithiumIonBatteryInEquipment, CA_SmallLithiumIonBatteryInEquipment, CN_SmallLithiumIonBatteryInEquipment, DE_SmallLithiumIonBatteryInEquipment, EG_SmallLithiumIonBatteryInEquipment, ES_SmallLithiumIonBatteryInEquipment, FR_SmallLithiumIonBatteryInEquipment, GB_SmallLithiumIonBatteryInEquipment, IE_SmallLithiumIonBatteryInEquipment, IN_SmallLithiumIonBatteryInEquipment, IT_SmallLithiumIonBatteryInEquipment, JP_SmallLithiumIonBatteryInEquipment, MX_SmallLithiumIonBatteryInEquipment, NL_SmallLithiumIonBatteryInEquipment, PL_SmallLithiumIonBatteryInEquipment, SA_SmallLithiumIonBatteryInEquipment, SE_SmallLithiumIonBatteryInEquipment, SG_SmallLithiumIonBatteryInEquipment, TH_SmallLithiumIonBatteryInEquipment, TR_SmallLithiumIonBatteryInEquipment, US_SmallLithiumIonBatteryInEquipment, ZA_SmallLithiumIonBatteryInEquipment;","yes","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/51aOHFL2ErL.jpg","Beethoven - String Quartets 10 & 14","B000004105","","KAOZI168 Classical_ ''Dispatch within 1 day to the world '' (96%) / ABS0KXRNZ4RNX","2026/07/27 18:40","-3 %","50 %","26.85","26.85","","","1","1","# 5,726 | Top 9% | Chamber Music","43 %","142743","147081","257938","0 %","0 %","45 %","-","","6","1","","-","GB","5","music_display_on_website","0 %","","2","","-","7","no","no","no","","100 %","","","2.10","15.01 %","4.03","5","","26.85","","1","","","","","","6.21","6.18","0 %","0 %","","","","","6.20","","","18.04","","","","","","","","","","","","1","1","4","5","2011/05/05","2007/02/16","CDs & Vinyl","Chamber Music","CDs & Vinyl › Styles › Classical › Chamber Music","Music","music_display_on_website","0028942234123, 9786301535137","00028942234123","028942234123","","","ABIS_MUSIC","Philips","PHILIPS","","","","","","","","","","","","","","","","","","","","","","Beethoven, L.V.: Artist","audioCD","1","","","1989-10-10","English: Unknown","249","80","1","193","104","","","","","","no","no","","no","no","no","no","no","","","no","-","","",""
"co.uk","https://m.media-amazon.com/images/I/71XnYFtTZEL.jpg;https://m.media-amazon.com/images/I/71WrZYns3oL.jpg;https://m.media-amazon.com/images/I/71X8hPxQ6SL.jpg;https://m.media-amazon.com/images/I/71NTXES+nmL.jpg;https://m.media-amazon.com/images/I/81lvpX5beaL.jpg;https://m.media-amazon.com/images/I/6185GafIZCL.jpg;https://m.media-amazon.com/images/I/71nTfU6vSyL.jpg;https://m.media-amazon.com/images/I/71Ije0Xjv8L.jpg;https://m.media-amazon.com/images/I/719PKJeDH+L.jpg","Philips Sonicare DiamondClean 9000 Electric Sonic Toothbrush with App (Model HX9911/09)","B08557LZMM","","Amazon","2026/07/22 20:14","-39 %","28 %","149.99","154.63","","149.99","3","8","# 389 | Top 5% | Sonic","-26 %","105990","146973","116996","3 %","4 %","40 %","158.99","","3984","10","-1 %","997","","4.2","health_and_beauty_display_on_website","5 %","","3","160.17","9.43","50","yes","no","yes","3","0 %","162.46","","3.20","15 %","22.50","2","237.04","237.06","0 %","2","","","","","","","190.08","","8 %","","190.64","","","","","","","","","","","","191.18","","","","","","2","3","","1","2020/03/29","2020/02/28","Health & Personal Care","Sonic","Health & Personal Care › Dental Care › Toothbrushes & Accessories › Electric Toothbrushes & Accessories › Electric Toothbrushes › Sonic","Health and Beauty","health_and_beauty_display_on_website","8710103935957, 8710103951117","08710103935957","","HX9911/09","B0BL74B8WQ","TOOTHBRUSH","Philips Consumer Lifestyle B.V.","PHILIPS","PHILIPS","Philips","HX9911/09","Style: Sonicare 9000, Black;","Black","1 count (Pack of 1)","1","count","","","Single","Sonicare 9000, Black","","","","","","","9000","","","","","1","","","2020-02-20","","5206","1050","1","248","811","Box contents: 1 DiamondClean 9000 handheld, C3 premium plaque control brush head, charging base/glass","","","","Avoid applying too much pressure while brushing. Use only with the recommended C3 Premium Plaque Control brush head and follow the provided instructions for safe use.","yes","yes","Proper Shipping Name: LITHIUM ION BATTERIES CONTAINED IN EQUIPMENT; United Nations Regulatory Id: UN3481; Regulatory Packing Group: II; Transportation Regulatory Class: 9; Exception: AE_SmallLithiumIonBatteryInEquipment, AU_SmallLithiumIonBatteryInEquipment, BE_SmallLithiumIonBatteryInEquipment, BR_SmallLithiumIonBatteryInEquipment, CA_SmallLithiumIonBatteryInEquipment, CN_SmallLithiumIonBatteryInEquipment, DE_SmallLithiumIonBatteryInEquipment, EG_SmallLithiumIonBatteryInEquipment, ES_SmallLithiumIonBatteryInEquipment, FR_SmallLithiumIonBatteryInEquipment, GB_SmallLithiumIonBatteryInEquipment, IE_SmallLithiumIonBatteryInEquipment, IN_SmallLithiumIonBatteryInEquipment, IT_SmallLithiumIonBatteryInEquipment, JP_SmallLithiumIonBatteryInEquipment, MX_SmallLithiumIonBatteryInEquipment, NL_SmallLithiumIonBatteryInEquipment, PL_SmallLithiumIonBatteryInEquipment, SA_SmallLithiumIonBatteryInEquipment, SE_SmallLithiumIonBatteryInEquipment, SG_SmallLithiumIonBatteryInEquipment, TH_SmallLithiumIonBatteryInEquipment, TR_SmallLithiumIonBatteryInEquipment, US_SmallLithiumIonBatteryInEquipment, ZA_SmallLithiumIonBatteryInEquipment;","yes","no","no","no","no","","","no","-","","",""
